Time[s], Channel 0
0.0432204, 1
0.0432213, 0
0.0432244, 1
0.0432253, 0
0.0432284, 1
0.0432293, 0
0.0432324, 1
0.0432333, 0
0.0432364, 1
0.0432372, 0
0.0432404, 1
0.0432412, 0
0.0432444, 1
0.0432452, 0
0.0432483, 1
0.0432492, 0
0.0432523, 1
0.0432532, 0
0.0432563, 1
0.0432572, 0
0.0432603, 1
0.0432612, 0
0.0432643, 1
0.0432652, 0
0.0432683, 1
0.0432691, 0
0.0432723, 1
0.0432731, 0
0.0432763, 1
0.0432771, 0
0.0432802, 1
0.0432811, 0
0.0432842, 1
0.0432851, 0
0.0432882, 1
0.0432891, 0
0.0432922, 1
0.0432931, 0
0.0432962, 1
0.0432971, 0
0.0433002, 1
0.0433010, 0
0.0433042, 1
0.0433050, 0
0.0433082, 1
0.0433090, 0
0.0433121, 1
0.0433130, 0
0.0433161, 1
0.0433170, 0
0.0433201, 1
0.0433210, 0
0.0433241, 1
0.0433250, 0
0.0433281, 1
0.0433290, 0
0.0433321, 1
0.0433329, 0
0.0433361, 1
0.0433369, 0
0.0433401, 1
0.0433409, 0
0.0433440, 1
0.0433449, 0
0.0433480, 1
0.0433489, 0
0.0433500, 1
0.0433529, 0
0.0433560, 1
0.0433569, 0
0.0433580, 1
0.0433609, 0
0.0433640, 1
0.0433648, 0
0.0433670, 1
0.0585914, 0
0.0585952, 1
0.0585964, 0
0.0585977, 1
0.0586013, 0
0.0586051, 1
0.0586063, 0
0.0586100, 1
0.0586112, 0
0.0586150, 1
0.0586161, 0
0.0586199, 1
0.0586211, 0
0.0586248, 1
0.0586260, 0
0.0586298, 1
0.0586309, 0
0.0586347, 1
0.0586359, 0
0.0586397, 1
0.0586408, 0
0.0586446, 1
0.0586458, 0
0.0586495, 1
0.0586507, 0
0.0586545, 1
0.0586556, 0
0.0586594, 1
0.0586606, 0
0.0586619, 1
0.0586655, 0
0.0586668, 1
0.0586705, 0
0.0586742, 1
0.0586754, 0
0.0586792, 1
0.0586803, 0
0.0586841, 1
0.0586853, 0
0.0586890, 1
0.0586902, 0
0.0586940, 1
0.0586952, 0
0.0586989, 1
0.0587001, 0
0.0587039, 1
0.0587050, 0
0.0587088, 1
0.0587100, 0
0.0587112, 1
0.0587134, 0
0.0587165, 1
0.0587174, 0
0.0587205, 1
0.0587214, 0
0.0587245, 1
0.0587254, 0
0.0587285, 1
0.0587293, 0
0.0587304, 1
0.0587333, 0
0.0587365, 1
0.0587373, 0
0.0587404, 1
0.0587413, 0
0.0587444, 1
0.0587453, 0
0.0587484, 1
0.0587493, 0
0.0587524, 1
0.0587533, 0
0.0587564, 1
0.0587573, 0
0.0587604, 1
0.0587612, 0
0.0587644, 1
0.0587652, 0
0.0587684, 1
0.0587692, 0
0.0587723, 1
0.0587732, 0
0.0587763, 1
0.0587772, 0
0.0587803, 1
0.0587812, 0
0.0587843, 1
0.0587852, 0
0.0587883, 1
0.0587892, 0
0.0587923, 1
0.0587931, 0
0.0587963, 1
0.0587971, 0
0.0588003, 1
0.0588011, 0
0.0588042, 1
0.0588051, 0
0.0588082, 1
0.0588091, 0
0.0588122, 1
0.0588131, 0
0.0588162, 1
0.0588171, 0
0.0588202, 1
0.0588211, 0
0.0588242, 1
0.0588250, 0
0.0588282, 1
0.0588290, 0
0.0588321, 1
0.0588330, 0
0.0588361, 1
0.0588370, 0
0.0588401, 1
0.0588410, 0
0.0588441, 1
0.0588450, 0
0.0588481, 1
0.0588490, 0
0.0588521, 1
0.0588529, 0
0.0588561, 1
0.0588569, 0
0.0588601, 1
0.0588609, 0
0.0588640, 1
0.0588649, 0
0.0588680, 1
0.0588689, 0
0.0588720, 1
0.0588729, 0
0.0588760, 1
0.0588769, 0
0.0588800, 1
0.0588809, 0
0.0588840, 1
0.0588848, 0
0.0588880, 1
0.0588888, 0
0.0588920, 1
0.0588928, 0
0.0588959, 1
0.0588968, 0
0.0588999, 1
0.0589008, 0
0.0589039, 1
0.0589048, 0
0.0589079, 1
0.0589088, 0
0.0589119, 1
0.0589128, 0
0.0589159, 1
0.0589167, 0
0.0589199, 1
0.0589207, 0
0.0589239, 1
0.0589247, 0
0.0589278, 1
0.0589287, 0
0.0589318, 1
0.0589327, 0
0.0589358, 1
0.0589367, 0
0.0589398, 1
0.0589407, 0
0.0589438, 1
0.0589447, 0
0.0589478, 1
0.0589486, 0
0.0589518, 1
0.0589526, 0
0.0589537, 1
0.0589566, 0
0.0589597, 1
0.0589606, 0
0.0589617, 1
0.0589646, 0
0.0589677, 1
0.0589686, 0
0.0589707, 1
0.0596724, 0
0.0596762, 1
0.0596774, 0
0.0596786, 1
0.0596823, 0
0.0596861, 1
0.0596872, 0
0.0596910, 1
0.0596922, 0
0.0596959, 1
0.0596971, 0
0.0597009, 1
0.0597020, 0
0.0597058, 1
0.0597070, 0
0.0597107, 1
0.0597119, 0
0.0597157, 1
0.0597169, 0
0.0597206, 1
0.0597218, 0
0.0597256, 1
0.0597267, 0
0.0597305, 1
0.0597317, 0
0.0597354, 1
0.0597366, 0
0.0597404, 1
0.0597416, 0
0.0597428, 1
0.0597465, 0
0.0597478, 1
0.0597514, 0
0.0597552, 1
0.0597564, 0
0.0597601, 1
0.0597613, 0
0.0597651, 1
0.0597662, 0
0.0597700, 1
0.0597712, 0
0.0597749, 1
0.0597761, 0
0.0597799, 1
0.0597811, 0
0.0597848, 1
0.0597860, 0
0.0597898, 1
0.0597909, 0
0.0597922, 1
0.0597945, 0
0.0597976, 1
0.0597984, 0
0.0598016, 1
0.0598024, 0
0.0598055, 1
0.0598064, 0
0.0598095, 1
0.0598104, 0
0.0598115, 1
0.0598144, 0
0.0598175, 1
0.0598184, 0
0.0598215, 1
0.0598224, 0
0.0598255, 1
0.0598263, 0
0.0598295, 1
0.0598303, 0
0.0598335, 1
0.0598343, 0
0.0598374, 1
0.0598383, 0
0.0598414, 1
0.0598423, 0
0.0598454, 1
0.0598463, 0
0.0598494, 1
0.0598503, 0
0.0598534, 1
0.0598543, 0
0.0598574, 1
0.0598582, 0
0.0598614, 1
0.0598622, 0
0.0598654, 1
0.0598662, 0
0.0598693, 1
0.0598702, 0
0.0598733, 1
0.0598742, 0
0.0598773, 1
0.0598782, 0
0.0598813, 1
0.0598822, 0
0.0598853, 1
0.0598862, 0
0.0598893, 1
0.0598901, 0
0.0598933, 1
0.0598941, 0
0.0598973, 1
0.0598981, 0
0.0599012, 1
0.0599021, 0
0.0599052, 1
0.0599061, 0
0.0599092, 1
0.0599101, 0
0.0599132, 1
0.0599141, 0
0.0599172, 1
0.0599181, 0
0.0599212, 1
0.0599220, 0
0.0599252, 1
0.0599260, 0
0.0599292, 1
0.0599300, 0
0.0599331, 1
0.0599340, 0
0.0599371, 1
0.0599380, 0
0.0599411, 1
0.0599420, 0
0.0599451, 1
