Time[s], Channel 0, Channel 1
0.72866030, 1, 0
0.72866534, 0, 0
0.72866558, 0, 1
0.72867038, 1, 1
0.72867542, 0, 1
0.72868046, 1, 1
0.72868550, 0, 1
0.72869054, 1, 1
0.72869558, 0, 1
0.72870062, 1, 1
0.72870566, 0, 1
0.72871070, 1, 1
0.72871574, 0, 1
0.72872078, 1, 1
0.72872582, 0, 1
0.72873086, 1, 1
0.72873590, 0, 1
0.72874094, 1, 1
0.72874598, 0, 1
0.72874850, 0, 0
0.72875102, 1, 0
0.72875606, 0, 0
0.72875630, 0, 1
0.72876110, 1, 1
0.72876614, 0, 1
0.72877118, 1, 1
0.72877622, 0, 1
0.72878126, 1, 1
0.72878630, 0, 1
0.72879134, 1, 1
0.72879638, 0, 1
0.72880142, 1, 1
0.72880646, 0, 1
0.72881150, 1, 1
0.72881654, 0, 1
0.72882158, 1, 1
0.72882662, 0, 1
0.72883166, 1, 1
0.72883670, 0, 1
0.72884174, 1, 1
0.72884678, 0, 1
0.72884930, 0, 0
0.72885182, 1, 0
0.72885434, 1, 1
0.72885686, 0, 1
0.74036594, 1, 1
0.74036846, 1, 0
0.74037098, 0, 0
0.74037350, 0, 1
0.74037602, 1, 1
0.74038106, 0, 1
0.74038358, 0, 0
0.74038610, 1, 0
0.74039114, 0, 0
0.74039366, 0, 1
0.74039620, 1, 1
0.74040122, 0, 1
0.74040374, 0, 0
0.74040626, 1, 0
0.74041130, 0, 0
0.74041636, 1, 0
0.74042138, 0, 0
0.74042390, 0, 1
0.74042644, 1, 1
0.74043146, 0, 1
0.74043398, 0, 0
0.74043652, 1, 0
0.74044154, 0, 0
0.74044660, 1, 0
0.74045162, 0, 0
0.74045668, 1, 0
0.74046170, 0, 0
0.74046676, 1, 0
0.74047178, 0, 0
0.74047684, 1, 0
0.74048186, 0, 0
0.74048692, 1, 0
0.74049194, 0, 0
0.74049700, 1, 0
0.74050202, 0, 0
0.74050708, 1, 0
0.74051210, 0, 0
0.74051716, 1, 0
0.74052220, 0, 0
0.74052724, 1, 0
0.74053228, 0, 0
0.74053732, 1, 0
0.74054236, 0, 0
0.74054740, 1, 0
0.74055244, 0, 0
0.74055306, 0, 1
0.74055494, 0, 0
0.74055748, 1, 0
0.74056000, 1, 1
0.74056252, 0, 1
0.74120260, 1, 1
0.74120512, 1, 0
0.74120764, 0, 0
0.74121016, 0, 1
0.74121268, 1, 1
0.74121772, 0, 1
0.74122024, 0, 0
0.74122276, 1, 0
0.74122780, 0, 0
0.74123032, 0, 1
0.74123284, 1, 1
0.74123788, 0, 1
0.74124040, 0, 0
0.74124292, 1, 0
0.74124796, 0, 0
0.74125300, 1, 0
0.74125804, 0, 0
0.74126056, 0, 1
0.74126308, 1, 1
0.74126812, 0, 1
0.74127064, 0, 0
0.74127316, 1, 0
0.74127820, 0, 0
0.74128072, 0, 1
0.74128324, 1, 1
0.74128828, 0, 1
0.74129080, 0, 0
0.74129332, 1, 0
0.74129836, 0, 0
0.74130340, 1, 0
0.74130844, 0, 0
0.74131348, 1, 0
0.74131368, 1, 1
0.74131852, 0, 1
0.74132356, 1, 1
0.74132860, 0, 1
0.74133364, 1, 1
0.74133868, 0, 1
0.74134372, 1, 1
0.74134876, 0, 1
0.74135380, 1, 1
0.74135884, 0, 1
0.74136390, 1, 1
0.74136892, 0, 1
0.74137398, 1, 1
0.74137900, 0, 1
0.74138152, 0, 0
0.74138406, 1, 0
0.74138908, 0, 0
0.74138932, 0, 1
0.74139414, 1, 1
0.74139916, 0, 1
0.74140422, 1, 1
0.74140924, 0, 1
0.74141430, 1, 1
0.74141932, 0, 1
0.74142438, 1, 1
0.74142942, 0, 1
0.74143446, 1, 1
0.74143950, 0, 1
0.74144454, 1, 1
0.74144958, 0, 1
0.74145462, 1, 1
0.74145966, 0, 1
0.74146470, 1, 1
0.74146974, 0, 1
0.74147224, 0, 0
0.74147478, 1, 0
0.74147982, 0, 0
0.74148004, 0, 1
0.74148486, 1, 1
0.74148990, 0, 1
0.74149494, 1, 1
0.74149998, 0, 1
0.74150502, 1, 1
0.74151006, 0, 1
0.74151510, 1, 1
0.74152014, 0, 1
0.74152518, 1, 1
0.74153022, 0, 1
0.74153526, 1, 1
0.74154030, 0, 1
0.74154534, 1, 1
0.74155038, 0, 1
0.74155542, 1, 1
0.74156046, 0, 1
0.74156298, 0, 0
0.74156550, 1, 0
0.74157054, 0, 0
0.74157076, 0, 1
0.74157558, 1, 1
0.74158062, 0, 1
0.74158566, 1, 1
0.74159070, 0, 1
0.74159574, 1, 1
0.74160078, 0, 1
0.74160582, 1, 1
0.74161086, 0, 1
0.74161590, 1, 1
0.74162094, 0, 1
0.74162598, 1, 1
0.74163102, 0, 1
0.74163606, 1, 1
0.74164110, 0, 1
0.74164614, 1, 1
0.74165118, 0, 1
0.74165370, 0, 0
0.74165622, 1, 0
0.74166126, 0, 0
0.74166148, 0, 1
0.74166630, 1, 1
0.74167134, 0, 1
0.74167638, 1, 1
0.74168142, 0, 1
0.74168646, 1, 1
0.74169150, 0, 1
0.74169654, 1, 1
0.74170158, 0, 1
0.74170662, 1, 1
0.74171166, 0, 1
0.74171670, 1, 1
0.74172174, 0, 1
0.74172678, 1, 1
0.74173182, 0, 1
0.74173686, 1, 1
0.74174190, 0, 1
0.74174442, 0, 0
0.74174694, 1, 0
0.74175198, 0, 0
0.74175220, 0, 1
0.74175702, 1, 1
0.74176206, 0, 1
0.74176710, 1, 1
0.74177214, 0, 1
0.74177718, 1, 1
0.74178222, 0, 1
0.74178726, 1, 1
0.74179230, 0, 1
0.74179734, 1, 1
0.74180238, 0, 1
0.74180742, 1, 1
0.74181246, 0, 1
0.74181750, 1, 1
0.74182254, 0, 1
0.74182758, 1, 1
0.74183262, 0, 1
0.74183766, 1, 1
0.74184270, 0, 1
0.74184522, 0, 0
0.74184774, 1, 0
0.74185026, 1, 1
0.74185278, 0, 1
0.74249288, 1, 1
0.74249540, 1, 0
0.74249792, 0, 0
0.74250044, 0, 1
0.74250296, 1, 1
0.74250800, 0, 1
0.74251052, 0, 0
0.74251304, 1, 0
0.74251808, 0, 0
0.74252060, 0, 1
0.74252312, 1, 1
0.74252816, 0, 1
0.74253068, 0, 0
0.74253320, 1, 0
0.74253824, 0, 0
0.74254328, 1, 0
0.74254832, 0, 0
0.74255084, 0, 1
0.74255336, 1, 1
0.74255840, 0, 1
0.74256092, 0, 0
0.74256344, 1, 0
0.74256848, 0, 0
0.74257100, 0, 1
0.74257352, 1, 1
0.74257856, 0, 1
0.74258106, 0, 0
0.74258360, 1, 0
0.74258864, 0, 0
0.74259368, 1, 0
0.74259870, 0, 0
0.74260376, 1, 0
0.74260468, 1, 1
0.74260880, 0, 1
0.74261384, 1, 1
0.74261888, 0, 1
0.74262392, 1, 1
0.74262896, 0, 1
0.74263400, 1, 1
0.74263904, 0, 1
0.74264408, 1, 1
0.74264912, 0, 1
0.74265416, 1, 1
0.74265920, 0, 1
0.74266424, 1, 1
0.74266928, 0, 1
0.74267180, 0, 0
0.74267432, 1, 0
0.74267936, 0, 0
0.74267958, 0, 1
0.74268440, 1, 1
0.74268944, 0, 1
0.74269448, 1, 1
0.74269952, 0, 1
0.74270456, 1, 1
0.74270960, 0, 1
0.74271464, 1, 1
0.74271968, 0, 1
0.74272472, 1, 1
0.74272976, 0, 1
0.74273480, 1, 1
0.74273984, 0, 1
0.74274488, 1, 1
0.74274992, 0, 1
0.74275496, 1, 1
0.74276000, 0, 1
0.74276252, 0, 0
0.74276504, 1, 0
0.74277008, 0, 0
0.74277030, 0, 1
0.74277512, 1, 1
0.74278016, 0, 1
0.74278520, 1, 1
0.74279024, 0, 1
0.74279528, 1, 1
0.74280032, 0, 1
0.74280536, 1, 1
0.74281040, 0, 1
0.74281544, 1, 1
0.74282048, 0, 1
0.74282552, 1, 1
0.74283056, 0, 1
0.74283560, 1, 1
0.74284064, 0, 1
0.74284568, 1, 1
0.74285072, 0, 1
0.74285324, 0, 0
0.74285576, 1, 0
0.74286080, 0, 0
0.74286102, 0, 1
0.74286584, 1, 1
0.74287088, 0, 1
0.74287592, 1, 1
0.74288096, 0, 1
0.74288600, 1, 1
0.74289104, 0, 1
0.74289608, 1, 1
0.74290112, 0, 1
0.74290616, 1, 1
0.74291120, 0, 1
0.74291624, 1, 1
0.74292128, 0, 1
0.74292632, 1, 1
0.74293136, 0, 1
0.74293640, 1, 1
0.74294144, 0, 1
0.74294396, 0, 0
0.74294648, 1, 0
0.74295152, 0, 0
0.74295176, 0, 1
0.74295656, 1, 1
0.74296160, 0, 1
0.74296664, 1, 1
0.74297168, 0, 1
0.74297672, 1, 1
0.74298176, 0, 1
0.74298680, 1, 1
0.74299184, 0, 1
0.74299688, 1, 1
0.74300192, 0, 1
0.74300696, 1, 1
0.74301200, 0, 1
0.74301704, 1, 1
0.74302208, 0, 1
0.74302712, 1, 1
0.74303216, 0, 1
0.74303468, 0, 0
0.74303720, 1, 0
0.74304224, 0, 0
0.74304248, 0, 1
0.74304728, 1, 1
0.74305232, 0, 1
0.74305736, 1, 1
0.74306240, 0, 1
0.74306744, 1, 1
0.74307248, 0, 1
0.74307752, 1, 1
0.74308256, 0, 1
0.74308760, 1, 1
0.74309264, 0, 1
0.74309768, 1, 1
0.74310272, 0, 1
0.74310776, 1, 1
0.74311280, 0, 1
0.74311784, 1, 1
0.74312288, 0, 1
0.74312792, 1, 1
0.74313296, 0, 1
0.74313548, 0, 0
0.74313800, 1, 0
0.74314052, 1, 1
0.74314304, 0, 1
0.75465212, 1, 1
0.75465464, 1, 0
0.75465716, 0, 0
0.75465968, 0, 1
0.75466220, 1, 1
0.75466724, 0, 1
0.75466976, 0, 0
0.75467228, 1, 0
0.75467732, 0, 0
0.75467984, 0, 1
0.75468236, 1, 1
0.75468740, 0, 1
0.75468992, 0, 0
0.75469244, 1, 0
0.75469748, 0, 0
0.75470252, 1, 0
0.75470756, 0, 0
0.75471008, 0, 1
0.75471260, 1, 1
0.75471764, 0, 1
0.75472016, 0, 0
0.75472268, 1, 0
0.75472772, 0, 0
0.75473276, 1, 0
0.75473780, 0, 0
0.75474284, 1, 0
0.75474788, 0, 0
0.75475294, 1, 0
0.75475796, 0, 0
0.75476302, 1, 0
0.75476804, 0, 0
0.75477310, 1, 0
0.75477812, 0, 0
0.75478318, 1, 0
0.75478820, 0, 0
0.75479326, 1, 0
0.75479828, 0, 0
0.75480334, 1, 0
0.75480836, 0, 0
0.75481342, 1, 0
0.75481844, 0, 0
0.75482350, 1, 0
0.75482852, 0, 0
0.75483358, 1, 0
0.75483862, 0, 0
0.75483924, 0, 1
0.75484112, 0, 0
0.75484366, 1, 0
0.75484618, 1, 1
0.75484868, 0, 1
0.75548878, 1, 1
0.75549130, 1, 0
0.75549382, 0, 0
0.75549634, 0, 1
0.75549886, 1, 1
0.75550390, 0, 1
0.75550642, 0, 0
0.75550894, 1, 0
0.75551398, 0, 0
0.75551650, 0, 1
0.75551902, 1, 1
0.75552406, 0, 1
0.75552658, 0, 0
0.75552910, 1, 0
0.75553414, 0, 0
0.75553918, 1, 0
0.75554422, 0, 0
0.75554674, 0, 1
0.75554926, 1, 1
0.75555430, 0, 1
0.75555682, 0, 0
0.75555934, 1, 0
0.75556438, 0, 0
0.75556690, 0, 1
0.75556942, 1, 1
0.75557446, 0, 1
0.75557698, 0, 0
0.75557950, 1, 0
0.75558454, 0, 0
0.75558958, 1, 0
0.75559462, 0, 0
0.75559966, 1, 0
0.75559992, 1, 1
0.75560470, 0, 1
0.75560974, 1, 1
0.75561478, 0, 1
0.75561982, 1, 1
0.75562486, 0, 1
0.75562990, 1, 1
0.75563494, 0, 1
0.75563998, 1, 1
0.75564502, 0, 1
0.75565006, 1, 1
0.75565510, 0, 1
0.75566014, 1, 1
0.75566518, 0, 1
0.75566770, 0, 0
0.75567022, 1, 0
0.75567526, 0, 0
0.75567550, 0, 1
0.75568030, 1, 1
0.75568534, 0, 1
0.75569040, 1, 1
0.75569542, 0, 1
0.75570048, 1, 1
0.75570550, 0, 1
0.75571056, 1, 1
0.75571558, 0, 1
0.75572064, 1, 1
0.75572566, 0, 1
0.75573072, 1, 1
0.75573574, 0, 1
0.75574080, 1, 1
0.75574582, 0, 1
0.75575088, 1, 1
0.75575590, 0, 1
0.75575842, 0, 0
0.75576096, 1, 0
0.75576598, 0, 0
0.75576622, 0, 1
0.75577104, 1, 1
0.75577608, 0, 1
0.75578112, 1, 1
0.75578616, 0, 1
0.75579120, 1, 1
0.75579624, 0, 1
0.75580128, 1, 1
0.75580632, 0, 1
0.75581136, 1, 1
0.75581640, 0, 1
0.75582144, 1, 1
0.75582648, 0, 1
0.75583152, 1, 1
0.75583656, 0, 1
0.75584160, 1, 1
0.75584664, 0, 1
0.75584916, 0, 0
0.75585168, 1, 0
0.75585672, 0, 0
0.75585694, 0, 1
0.75586176, 1, 1
0.75586680, 0, 1
0.75587184, 1, 1
0.75587688, 0, 1
0.75588192, 1, 1
0.75588696, 0, 1
0.75589200, 1, 1
0.75589704, 0, 1
0.75590208, 1, 1
0.75590712, 0, 1
0.75591216, 1, 1
0.75591720, 0, 1
0.75592224, 1, 1
0.75592728, 0, 1
0.75593232, 1, 1
0.75593736, 0, 1
0.75593988, 0, 0
0.75594240, 1, 0
0.75594744, 0, 0
0.75594766, 0, 1
0.75595248, 1, 1
0.75595752, 0, 1
0.75596256, 1, 1
0.75596760, 0, 1
0.75597264, 1, 1
0.75597768, 0, 1
0.75598272, 1, 1
0.75598776, 0, 1
0.75599280, 1, 1
0.75599784, 0, 1
0.75600288, 1, 1
0.75600792, 0, 1
0.75601296, 1, 1
0.75601800, 0, 1
0.75602304, 1, 1
0.75602808, 0, 1
0.75603060, 0, 0
0.75603312, 1, 0
0.75603816, 0, 0
0.75603838, 0, 1
0.75604320, 1, 1
0.75604824, 0, 1
0.75605328, 1, 1
0.75605832, 0, 1
0.75606336, 1, 1
0.75606840, 0, 1
0.75607344, 1, 1
0.75607848, 0, 1
0.75608352, 1, 1
0.75608856, 0, 1
0.75609360, 1, 1
0.75609864, 0, 1
0.75610368, 1, 1
0.75610872, 0, 1
0.75611376, 1, 1
0.75611880, 0, 1
0.75612384, 1, 1
0.75612888, 0, 1
0.75613140, 0, 0
0.75613392, 1, 0
0.75613644, 1, 1
0.75613896, 0, 1
0.75677906, 1, 1
0.75678156, 1, 0
0.75678410, 0, 0
0.75678662, 0, 1
0.75678914, 1, 1
0.75679418, 0, 1
0.75679670, 0, 0
0.75679922, 1, 0
0.75680426, 0, 0
0.75680678, 0, 1
0.75680930, 1, 1
0.75681434, 0, 1
0.75681686, 0, 0
0.75681938, 1, 0
0.75682442, 0, 0
0.75682946, 1, 0
0.75683450, 0, 0
0.75683702, 0, 1
0.75683954, 1, 1
0.75684458, 0, 1
0.75684710, 0, 0
0.75684962, 1, 0
0.75685466, 0, 0
0.75685718, 0, 1
0.75685970, 1, 1
0.75686474, 0, 1
0.75686724, 0, 0
0.75686978, 1, 0
0.75687482, 0, 0
0.75687986, 1, 0
0.75688488, 0, 0
0.75688994, 1, 0
0.75689082, 1, 1
0.75689498, 0, 1
0.75690002, 1, 1
0.75690506, 0, 1
0.75691010, 1, 1
0.75691514, 0, 1
0.75692018, 1, 1
0.75692522, 0, 1
0.75693026, 1, 1
0.75693530, 0, 1
0.75694034, 1, 1
0.75694538, 0, 1
0.75695042, 1, 1
0.75695546, 0, 1
0.75695798, 0, 0
0.75696050, 1, 0
0.75696554, 0, 0
0.75696576, 0, 1
0.75697058, 1, 1
0.75697562, 0, 1
0.75698066, 1, 1
0.75698570, 0, 1
0.75699074, 1, 1
0.75699578, 0, 1
0.75700082, 1, 1
0.75700586, 0, 1
0.75701090, 1, 1
0.75701594, 0, 1
0.75702098, 1, 1
0.75702602, 0, 1
0.75703106, 1, 1
0.75703610, 0, 1
0.75704114, 1, 1
0.75704618, 0, 1
0.75704870, 0, 0
0.75705122, 1, 0
0.75705626, 0, 0
0.75705648, 0, 1
0.75706130, 1, 1
0.75706634, 0, 1
0.75707138, 1, 1
0.75707642, 0, 1
0.75708146, 1, 1
0.75708650, 0, 1
0.75709154, 1, 1
0.75709658, 0, 1
0.75710162, 1, 1
0.75710666, 0, 1
0.75711170, 1, 1
0.75711674, 0, 1
0.75712178, 1, 1
0.75712682, 0, 1
0.75713186, 1, 1
0.75713690, 0, 1
0.75713942, 0, 0
0.75714194, 1, 0
0.75714698, 0, 0
0.75714720, 0, 1
0.75715202, 1, 1
0.75715706, 0, 1
0.75716210, 1, 1
0.75716714, 0, 1
0.75717218, 1, 1
0.75717722, 0, 1
0.75718226, 1, 1
0.75718730, 0, 1
0.75719234, 1, 1
0.75719738, 0, 1
0.75720242, 1, 1
0.75720746, 0, 1
0.75721250, 1, 1
0.75721754, 0, 1
0.75722258, 1, 1
0.75722762, 0, 1
0.75723014, 0, 0
0.75723266, 1, 0
0.75723770, 0, 0
0.75723794, 0, 1
0.75724274, 1, 1
0.75724778, 0, 1
0.75725282, 1, 1
0.75725786, 0, 1
0.75726290, 1, 1
0.75726794, 0, 1
0.75727298, 1, 1
0.75727802, 0, 1
0.75728306, 1, 1
0.75728810, 0, 1
0.75729314, 1, 1
0.75729818, 0, 1
0.75730322, 1, 1
0.75730826, 0, 1
0.75731330, 1, 1
0.75731834, 0, 1
0.75732086, 0, 0
0.75732338, 1, 0
0.75732842, 0, 0
0.75732866, 0, 1
0.75733346, 1, 1
0.75733850, 0, 1
0.75734354, 1, 1
0.75734858, 0, 1
0.75735362, 1, 1
0.75735866, 0, 1
0.75736370, 1, 1
0.75736874, 0, 1
0.75737378, 1, 1
0.75737882, 0, 1
0.75738386, 1, 1
0.75738890, 0, 1
0.75739394, 1, 1
0.75739898, 0, 1
0.75740402, 1, 1
0.75740906, 0, 1
0.75741410, 1, 1
0.75741914, 0, 1
0.75742166, 0, 0
0.75742418, 1, 0
0.75742670, 1, 1
0.75742922, 0, 1
0.76893578, 1, 1
0.76893830, 1, 0
0.76894082, 0, 0
0.76894334, 0, 1
0.76894586, 1, 1
0.76895090, 0, 1
0.76895342, 0, 0
0.76895594, 1, 0
0.76896098, 0, 0
0.76896350, 0, 1
0.76896602, 1, 1
0.76897106, 0, 1
0.76897358, 0, 0
0.76897610, 1, 0
0.76898114, 0, 0
0.76898618, 1, 0
0.76899122, 0, 0
0.76899374, 0, 1
0.76899626, 1, 1
0.76900130, 0, 1
0.76900382, 0, 0
0.76900634, 1, 0
0.76901138, 0, 0
0.76901642, 1, 0
0.76902146, 0, 0
0.76902650, 1, 0
0.76903154, 0, 0
0.76903658, 1, 0
0.76904162, 0, 0
0.76904666, 1, 0
0.76905170, 0, 0
0.76905674, 1, 0
0.76906178, 0, 0
0.76906682, 1, 0
0.76907186, 0, 0
0.76907692, 1, 0
0.76908194, 0, 0
0.76908700, 1, 0
0.76909202, 0, 0
0.76909708, 1, 0
0.76910210, 0, 0
0.76910716, 1, 0
0.76911218, 0, 0
0.76911724, 1, 0
0.76912226, 0, 0
0.76912288, 0, 1
0.76912478, 0, 0
0.76912732, 1, 0
0.76912984, 1, 1
0.76913234, 0, 1
0.76977244, 1, 1
0.76977496, 1, 0
0.76977748, 0, 0
0.76978000, 0, 1
0.76978252, 1, 1
0.76978756, 0, 1
0.76979008, 0, 0
0.76979260, 1, 0
0.76979764, 0, 0
0.76980016, 0, 1
0.76980268, 1, 1
0.76980772, 0, 1
0.76981024, 0, 0
0.76981276, 1, 0
0.76981780, 0, 0
0.76982284, 1, 0
0.76982788, 0, 0
0.76983040, 0, 1
0.76983292, 1, 1
0.76983796, 0, 1
0.76984048, 0, 0
0.76984300, 1, 0
0.76984804, 0, 0
0.76985056, 0, 1
0.76985308, 1, 1
0.76985812, 0, 1
0.76986064, 0, 0
0.76986316, 1, 0
0.76986820, 0, 0
0.76987324, 1, 0
0.76987828, 0, 0
0.76988332, 1, 0
0.76988360, 1, 1
0.76988836, 0, 1
0.76989340, 1, 1
0.76989844, 0, 1
0.76990348, 1, 1
0.76990852, 0, 1
0.76991356, 1, 1
0.76991860, 0, 1
0.76992364, 1, 1
0.76992868, 0, 1
0.76993372, 1, 1
0.76993876, 0, 1
0.76994380, 1, 1
0.76994884, 0, 1
0.76995136, 0, 0
0.76995388, 1, 0
0.76995892, 0, 0
0.76995916, 0, 1
0.76996396, 1, 1
0.76996900, 0, 1
0.76997404, 1, 1
0.76997908, 0, 1
0.76998412, 1, 1
0.76998916, 0, 1
0.76999420, 1, 1
0.76999924, 0, 1
0.77000428, 1, 1
0.77000932, 0, 1
0.77001436, 1, 1
0.77001940, 0, 1
0.77002446, 1, 1
0.77002948, 0, 1
0.77003454, 1, 1
0.77003956, 0, 1
0.77004208, 0, 0
0.77004462, 1, 0
0.77004964, 0, 0
0.77004988, 0, 1
0.77005470, 1, 1
0.77005972, 0, 1
0.77006478, 1, 1
0.77006980, 0, 1
0.77007486, 1, 1
0.77007988, 0, 1
0.77008494, 1, 1
0.77008996, 0, 1
0.77009502, 1, 1
0.77010006, 0, 1
0.77010510, 1, 1
0.77011014, 0, 1
0.77011518, 1, 1
0.77012022, 0, 1
0.77012526, 1, 1
0.77013030, 0, 1
0.77013280, 0, 0
0.77013534, 1, 0
0.77014038, 0, 0
0.77014060, 0, 1
0.77014542, 1, 1
0.77015046, 0, 1
0.77015550, 1, 1
0.77016054, 0, 1
0.77016558, 1, 1
0.77017062, 0, 1
0.77017566, 1, 1
0.77018070, 0, 1
0.77018574, 1, 1
0.77019078, 0, 1
0.77019582, 1, 1
0.77020086, 0, 1
0.77020590, 1, 1
0.77021094, 0, 1
0.77021598, 1, 1
0.77022102, 0, 1
0.77022354, 0, 0
0.77022606, 1, 0
0.77023110, 0, 0
0.77023132, 0, 1
0.77023614, 1, 1
0.77024118, 0, 1
0.77024622, 1, 1
0.77025126, 0, 1
0.77025630, 1, 1
0.77026134, 0, 1
0.77026638, 1, 1
0.77027142, 0, 1
0.77027646, 1, 1
0.77028150, 0, 1
0.77028654, 1, 1
0.77029158, 0, 1
0.77029662, 1, 1
0.77030166, 0, 1
0.77030670, 1, 1
0.77031174, 0, 1
0.77031426, 0, 0
0.77031678, 1, 0
0.77032182, 0, 0
0.77032204, 0, 1
0.77032686, 1, 1
0.77033190, 0, 1
0.77033694, 1, 1
0.77034198, 0, 1
0.77034702, 1, 1
0.77035206, 0, 1
0.77035710, 1, 1
0.77036214, 0, 1
0.77036718, 1, 1
0.77037222, 0, 1
0.77037726, 1, 1
0.77038230, 0, 1
0.77038734, 1, 1
0.77039238, 0, 1
0.77039742, 1, 1
0.77040246, 0, 1
0.77040750, 1, 1
0.77041254, 0, 1
0.77041506, 0, 0
0.77041758, 1, 0
0.77042010, 1, 1
0.77042262, 0, 1
0.77106272, 1, 1
0.77106522, 1, 0
0.77106774, 0, 0
0.77107028, 0, 1
0.77107280, 1, 1
0.77107782, 0, 1
0.77108034, 0, 0
0.77108288, 1, 0
0.77108790, 0, 0
0.77109044, 0, 1
0.77109296, 1, 1
0.77109798, 0, 1
0.77110050, 0, 0
0.77110304, 1, 0
0.77110808, 0, 0
0.77111312, 1, 0
0.77111816, 0, 0
0.77112068, 0, 1
0.77112320, 1, 1
0.77112824, 0, 1
0.77113076, 0, 0
0.77113328, 1, 0
0.77113832, 0, 0
0.77114084, 0, 1
0.77114336, 1, 1
0.77114840, 0, 1
0.77115090, 0, 0
0.77115344, 1, 0
0.77115848, 0, 0
0.77116352, 1, 0
0.77116854, 0, 0
0.77117360, 1, 0
0.77117448, 1, 1
0.77117864, 0, 1
0.77118368, 1, 1
0.77118872, 0, 1
0.77119376, 1, 1
0.77119880, 0, 1
0.77120384, 1, 1
0.77120888, 0, 1
0.77121392, 1, 1
0.77121896, 0, 1
0.77122400, 1, 1
0.77122904, 0, 1
0.77123408, 1, 1
0.77123912, 0, 1
0.77124164, 0, 0
0.77124416, 1, 0
0.77124920, 0, 0
0.77124942, 0, 1
0.77125424, 1, 1
0.77125928, 0, 1
0.77126432, 1, 1
0.77126936, 0, 1
0.77127440, 1, 1
0.77127944, 0, 1
0.77128448, 1, 1
0.77128952, 0, 1
0.77129456, 1, 1
0.77129960, 0, 1
0.77130464, 1, 1
0.77130968, 0, 1
0.77131472, 1, 1
0.77131976, 0, 1
0.77132480, 1, 1
0.77132984, 0, 1
0.77133236, 0, 0
0.77133488, 1, 0
0.77133992, 0, 0
0.77134014, 0, 1
0.77134496, 1, 1
0.77135000, 0, 1
0.77135504, 1, 1
0.77136008, 0, 1
0.77136512, 1, 1
0.77137016, 0, 1
0.77137520, 1, 1
0.77138024, 0, 1
0.77138528, 1, 1
0.77139032, 0, 1
0.77139536, 1, 1
0.77140040, 0, 1
0.77140544, 1, 1
0.77141048, 0, 1
0.77141552, 1, 1
0.77142056, 0, 1
0.77142308, 0, 0
0.77142560, 1, 0
0.77143064, 0, 0
0.77143086, 0, 1
0.77143568, 1, 1
0.77144072, 0, 1
0.77144576, 1, 1
0.77145080, 0, 1
0.77145584, 1, 1
0.77146088, 0, 1
0.77146592, 1, 1
0.77147096, 0, 1
0.77147600, 1, 1
0.77148104, 0, 1
0.77148608, 1, 1
0.77149112, 0, 1
0.77149616, 1, 1
0.77150120, 0, 1
0.77150624, 1, 1
0.77151128, 0, 1
0.77151380, 0, 0
0.77151632, 1, 0
0.77152136, 0, 0
0.77152158, 0, 1
0.77152640, 1, 1
0.77153144, 0, 1
0.77153648, 1, 1
0.77154152, 0, 1
0.77154656, 1, 1
0.77155160, 0, 1
0.77155664, 1, 1
0.77156168, 0, 1
0.77156672, 1, 1
0.77157176, 0, 1
0.77157680, 1, 1
0.77158184, 0, 1
0.77158688, 1, 1
0.77159192, 0, 1
0.77159696, 1, 1
0.77160200, 0, 1
0.77160452, 0, 0
0.77160704, 1, 0
0.77161208, 0, 0
0.77161232, 0, 1
0.77161712, 1, 1
0.77162216, 0, 1
0.77162720, 1, 1
0.77163224, 0, 1
0.77163728, 1, 1
0.77164232, 0, 1
0.77164736, 1, 1
0.77165240, 0, 1
0.77165744, 1, 1
0.77166248, 0, 1
0.77166752, 1, 1
0.77167256, 0, 1
0.77167760, 1, 1
0.77168264, 0, 1
0.77168768, 1, 1
0.77169272, 0, 1
0.77169776, 1, 1
0.77170280, 0, 1
0.77170532, 0, 0
0.77170784, 1, 0
0.77171036, 1, 1
0.77171288, 0, 1
0.78322196, 1, 1
0.78322448, 1, 0
0.78322700, 0, 0
0.78322952, 0, 1
0.78323204, 1, 1
0.78323708, 0, 1
0.78323960, 0, 0
0.78324212, 1, 0
0.78324716, 0, 0
0.78324968, 0, 1
0.78325220, 1, 1
0.78325724, 0, 1
0.78325976, 0, 0
0.78326228, 1, 0
0.78326732, 0, 0
0.78327236, 1, 0
0.78327740, 0, 0
0.78327992, 0, 1
0.78328244, 1, 1
0.78328748, 0, 1
0.78329000, 0, 0
0.78329252, 1, 0
0.78329756, 0, 0
0.78330260, 1, 0
0.78330764, 0, 0
0.78331268, 1, 0
0.78331772, 0, 0
0.78332276, 1, 0
0.78332780, 0, 0
0.78333284, 1, 0
0.78333788, 0, 0
0.78334292, 1, 0
0.78334796, 0, 0
0.78335300, 1, 0
0.78335804, 0, 0
0.78336308, 1, 0
0.78336812, 0, 0
0.78337316, 1, 0
0.78337820, 0, 0
0.78338324, 1, 0
0.78338828, 0, 0
0.78339332, 1, 0
0.78339836, 0, 0
0.78340340, 1, 0
0.78340844, 0, 0
0.78340908, 0, 1
0.78341096, 0, 0
0.78341350, 1, 0
0.78341600, 1, 1
0.78341852, 0, 1
0.78405862, 1, 1
0.78406114, 1, 0
0.78406366, 0, 0
0.78406618, 0, 1
0.78406870, 1, 1
0.78407374, 0, 1
0.78407626, 0, 0
0.78407878, 1, 0
